,0,0.1,0.1.1,0.1.1.1,0
FACOAL182_1,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL182t2pp,0.99983966,0.99987435,0.99983287,0.999764,0.9998908
FACOAL1831,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL1832,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL184,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL191,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL2,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL200,0.9998254,0.9995875,0.9998472,0.99950135,0.9998424
FACOAL203,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL204,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL2042,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL205,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL206,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL224,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL2251,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL2252,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL226,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL240,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL240_1,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL240i,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL241,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL244_1,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL245_1,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL245_2,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL246_1,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL260,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL50i,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL50t2pp,0.99983966,0.99987435,0.99983287,0.999764,0.9998908
FACOAL60i,0.99984765,0.9996426,0.9998728,0.99957997,0.9998598
FACOAL70t2pp,0.99983966,0.99987435,0.99983287,0.999764,0.9998908
FACOAL90i,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL90t2pp,0.99983966,0.99987435,0.99983287,0.999764,0.9998908
FACOALP100t2pp,0.99983966,0.99987435,0.99983287,0.999764,0.9998908
FACOALP50t2pp,0.99983966,0.99987435,0.99983287,0.999764,0.9998908
FACOALP60t2pp,0.99983966,0.99987435,0.99983287,0.999764,0.9998908
FACOALP70t2pp,0.99983966,0.99987435,0.99983287,0.999764,0.9998908
FACOALP80t2pp,0.99983966,0.99987435,0.99983287,0.999764,0.9998908
FACOALP90t2pp,0.99983966,0.99987435,0.99983287,0.999764,0.9998908
FACOALPHDCA,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOALPREPH,0.9998173,0.99956805,0.9998441,0.9994863,0.9998399
FACOALT60t2pp,0.99983966,0.99987435,0.99983287,0.999764,0.9998908
FACOAL_161_2E_c,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL_162_9Z12Z_c,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL_163_6Z9Z12Z_c,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL_164_6Z9Z12Z15Z_c,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL_220_c,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FACOAL_70_c,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FADB2,0.9993942,0.9978284,0.9993667,0.99645585,0.998816
FADB3,0.9993942,0.9978284,0.9993667,0.99645585,0.998816
FADD17,0.9994186,0.99958926,0.99960643,0.9993754,0.99975437
FADD3,0.999882,0.99980277,0.9998653,0.9997291,0.99987185
FADDP,0.9999455,0.9999187,0.9999349,0.99988186,0.99990785
FADDPle,0.00013990984,0.00030178684,0.00109112,0.00038326223,0.0015319095
FADE233,0.9994168,0.99896276,0.9979911,0.9911299,0.9976623
FADE281,0.99541867,0.91798824,0.8999992,0.82714355,0.96236074
FADE282,0.99541867,0.91798824,0.8999992,0.82714355,0.96236074
FADE30,0.99541867,0.91798824,0.8999991,0.82714367,0.96236074
FADE51,0.0006550405,0.0016783918,0.0007610618,0.00057108596,0.00095698383
FADE52,0.89969474,0.90073633,0.9569653,0.72886753,0.9454801
FADH2D,0.99950767,0.99859697,0.9949687,0.9810891,0.99874544
FADOX,0.99941325,0.9991974,0.9961481,0.9918426,0.9992099
FADRx,0.99893373,0.999676,0.99975175,0.9995297,0.99977905
FADRx2,0.9986173,0.9996915,0.99974304,0.99958235,0.9997334
FADt,0.9742018,0.97496325,0.96195817,0.998681,0.9772568
FADtex,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
FAEL183,0.9994386,0.99945813,0.9991949,0.99868816,0.9988337
FAEL183_cho,0.9993637,0.9995745,0.9993,0.99884653,0.99912876
FAEL184,0.9994386,0.99945813,0.9991949,0.99868816,0.9988337
FAEL184_cho,0.9993637,0.9995745,0.9993,0.99884653,0.99912876
FAEL204,0.9994386,0.99945813,0.9991949,0.99868816,0.9988337
FAEL204_cho,0.9993637,0.9995745,0.9993,0.99884653,0.99912876
FAEL205,0.9994386,0.99945813,0.9991949,0.99868816,0.9988337
FAEL205_cho,0.9993637,0.9995745,0.9993,0.99884653,0.99912876
FAH1,0.99971384,0.99965096,0.9995208,0.99936265,0.99950373
FAH2,0.9997514,0.9996885,0.99955064,0.99948776,0.9995757
FAH3,0.9997644,0.9997116,0.999587,0.99952555,0.99962234
FAH3_1,0.9993759,0.9985055,0.9989887,0.99869764,0.99910223
FAH4,0.99951375,0.9994191,0.99919134,0.9989875,0.9992256
FALDDH,0.01733753,0.035143074,0.013520499,0.012409343,0.01636174
FALDH,0.578563,0.3146436,0.45925462,0.32332447,0.46233743
FALDH2,0.9993942,0.9978284,0.9993667,0.99645585,0.998816
FALDM,0.9716849,0.9793316,0.96339345,0.9543521,0.9535504
FALDep,0.99837947,0.99892277,0.9977591,0.9983974,0.99857605
FALDtex,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
FALDtpp,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
FALDtpp2,0.99837947,0.99892277,0.9977591,0.9983974,0.99857605
FALGTHLs,9.566671e-06,1.8126171e-05,4.2608364e-05,4.631159e-05,1.899016e-05
FAMPL1,0.99259007,0.9960841,0.97529525,0.9903509,0.93419516
FAMPL2,0.99259007,0.9960841,0.97529525,0.9903509,0.93419516
FAMPL3,0.99259007,0.9960841,0.97529525,0.9903509,0.93419516
FAMPL4,0.99259007,0.9960841,0.97529525,0.9903508,0.93419516
FAMPL5,0.99259007,0.9960841,0.97529525,0.9903509,0.93419516
FAO1,0.99990165,0.99992394,0.99993086,0.9998517,0.9999478
FAO4,0.9997911,0.9995484,0.9993772,0.99889576,0.99919695
FAOXC12DCc,0.00027120402,0.00052849075,0.00030381136,0.0002508455,0.0003568381
FAOXC3DC,0.00080896425,0.0027523492,0.00097045815,0.0010377131,0.0020427345
FAOXC4C4DCc,0.0049945507,0.006095696,0.001552094,0.0033561205,0.00836497
FAOXC5C5DCc,0.06656153,0.04995247,0.04189066,0.01458802,0.15655133
FAOXC5OHc,0.00027120402,0.00052849075,0.00030381136,0.0002508455,0.0003568381
FAOXOHC16C16DCc,0.9996866,0.99962044,0.9996088,0.9992022,0.99938226
FAOXOHC22C22DCc,0.9996866,0.99962044,0.9996088,0.9992022,0.99938226
FAOXOHMC10DC10c,0.9996866,0.99962044,0.9996088,0.9992022,0.99938226
FAS100,0.99944526,0.9996439,0.99938405,0.9989042,0.9992472
FAS100ACP,0.9995122,0.99970275,0.9994978,0.99917066,0.999481
FAS100COA,0.99950755,0.9996921,0.9994821,0.9989812,0.9993722
FAS120,0.99957806,0.9997012,0.9995332,0.9991192,0.9993962
FAS120ACP,0.9996604,0.99978715,0.9997032,0.99945074,0.99964607
FAS120COA,0.9994375,0.9996723,0.99946254,0.99906415,0.9993511
FAS140,0.9996137,0.9997547,0.9996383,0.9993063,0.9995548
FAS140ACP,0.99972194,0.9998093,0.9998011,0.99951005,0.9997545
FAS140COA,0.99949205,0.99968505,0.99949,0.99906987,0.99936634
FAS141,0.9996038,0.9996767,0.99953806,0.99912494,0.99931777
FAS160,0.9996526,0.99977654,0.99968445,0.99926966,0.99965763
FAS160ACP,0.99971503,0.9998043,0.9997495,0.99949396,0.99972504
FAS160COA,0.9994765,0.9997008,0.9995271,0.9989899,0.99940944
FAS161,0.99970895,0.9997478,0.9996307,0.9992194,0.99953115
FAS180,0.9997459,0.9998047,0.9997514,0.9994134,0.99972254
FAS180ACP,0.9996618,0.9997936,0.99968016,0.9993806,0.99966955
FAS180COA,0.99946946,0.99969757,0.9995135,0.99899703,0.99939406
FAS181,0.99972564,0.99974257,0.99963737,0.9991906,0.99955326
FAS240_L,0.9997218,0.9997749,0.9996437,0.99943775,0.9995833
FAS260,0.9993637,0.9995745,0.9993,0.99884653,0.99912876
FAS80ACP_L,0.99950314,0.9996654,0.999435,0.99908996,0.99934894
FAS80COA_L,0.999869,0.9998758,0.9998708,0.9996873,0.99981576
FAS80_L,0.99987674,0.9998776,0.99985754,0.9996855,0.9998047
FASC182ACP,0.9996039,0.9994702,0.9991518,0.99938715,0.99934775
FASC201ACP,0.9996966,0.99977404,0.99967444,0.99944526,0.9995776
FASC220ACP,0.9995969,0.9996613,0.99954754,0.99912006,0.99942744
FASC221ACP,0.9995969,0.9996613,0.99954754,0.99912006,0.99942744
FASC240ACP,0.9995351,0.99959856,0.999481,0.99895346,0.99931765
FASC300,0.9953881,0.9898155,0.9806739,0.9953674,0.9933489
FASC320,0.99966884,0.9949334,0.975312,0.9978423,0.9979715
FASPHDCA,0.9995351,0.99959856,0.999481,0.99895346,0.99931765
FASm1601,0.99963737,0.99969864,0.99951684,0.9992207,0.9994894
FASm180,0.9985695,0.99869245,0.99783355,0.9952291,0.99692625
FASm1801,0.9993273,0.9995191,0.9991862,0.99860436,0.999057
FASm2001,0.9993273,0.9995191,0.9991862,0.99860436,0.999057
FASm2002,0.99970573,0.9997528,0.9995952,0.9993807,0.9995479
FASm2201,0.9993273,0.9995191,0.9991862,0.99860436,0.999057
FASm2202,0.9993273,0.9995191,0.9991862,0.99860436,0.999057
FASm2401,0.9993273,0.9995191,0.9991862,0.99860436,0.999057
FASm2402,0.9993273,0.9995191,0.9991862,0.99860436,0.999057
FASm2601,0.9993273,0.9995191,0.9991862,0.99860436,0.999057
FASm2602,0.9993273,0.9995191,0.9991862,0.99860436,0.999057
FASm2801,0.9993273,0.9995191,0.9991862,0.99860436,0.999057
FASm2802,0.9993273,0.9995191,0.9991862,0.99860436,0.999057
FASm300,0.9993273,0.9995191,0.9991862,0.99860436,0.999057
FASm3001,0.9993273,0.9995191,0.9991862,0.99860436,0.999057
FASm320,0.9993273,0.9995191,0.9991862,0.99860436,0.999057
FASm340,0.9993273,0.9995191,0.9991862,0.99860436,0.999057
FATP1t,0.18039241,0.19800101,0.70620966,0.05172535,0.41571984
FATP2t,0.4384755,0.6750608,0.82843405,0.028368233,0.075076655
FATP3t,0.114150874,0.13503474,0.07527119,0.010086187,0.0093127005
FATP4t,0.79403627,0.025545157,0.9720614,0.7492222,0.013714223
FATP5t,0.00620559,0.0008699495,0.06360216,0.0010322498,0.00022062214
FATP6t,0.006205587,0.00086994993,0.06360217,0.0010322498,0.00022062214
FATP7t,0.00620559,0.00086994993,0.06360217,0.0010322492,0.00022062214
FATP8t,0.00620559,0.00086994993,0.06360217,0.0010322492,0.00022062214
FATP9t,0.006205599,0.00086994993,0.0636022,0.0010322492,0.00022062214
FBA4,0.70745116,0.9306733,0.022880383,0.8454159,0.9895845
FBA5,0.32305703,0.9782792,0.5951165,0.81663424,0.92191136
FBACS,0.0006500141,0.0057730004,0.0025204483,0.0031653713,0.0006609657
FBACabcpp,0.9989722,0.99965703,0.99969625,0.99945325,0.9996654
FBP26,0.9996119,0.99968815,0.99968493,0.9996834,0.9996846
FBPA,0.28211075,0.70319754,0.5380496,0.16936548,0.4063027
FBPO,0.9995617,0.9983897,0.99947745,0.9972953,0.99906546
FBPPH,0.9979519,0.99915767,0.9988594,0.9991955,0.9992392
FCI,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
FCLK,0.99877554,0.99863225,0.99862194,0.9982457,0.99916434
FCLPA,0.8999148,0.9641134,0.96124387,0.8216135,0.9178922
FCLT2,7.7971126e-05,0.00024162965,0.00034416906,0.001377726,0.00030187258
FCLT_2,0.2625214,0.33049023,0.30049866,0.22884579,0.45038268
FCOAH,0.9999008,0.99974173,0.9998073,0.99978966,0.99978596
FCOAH2,0.9999008,0.99974173,0.9998073,0.99978966,0.99978596
FCOAHA,0.9669972,0.9231885,0.9750944,0.94672656,0.9428718
FCSTOLS_c,0.99963224,0.99964976,0.9995129,0.99922204,0.9995332
FCYTOB5OXR_c,0.9993942,0.9978284,0.9993667,0.99645585,0.998816
FDH2,0.99960846,0.99880564,0.9994068,0.9989022,0.9994287
FDH3,0.9997824,0.9994153,0.99965715,0.998543,0.9995474
FDH4pp,0.48065284,0.86958784,0.74410564,0.43376693,0.80654025
FDH4pp_1,0.99905413,0.9967871,0.99889684,0.99841297,0.99937063
FDH5pp,0.93491614,0.9765221,0.9545856,0.79372275,0.7996274
FDH5pp_1,0.99957377,0.99886787,0.99946815,0.9992859,0.9992899
FDH5r2pp,0.93491614,0.9765221,0.9545855,0.79372275,0.7996274
FDH6,0.99983704,0.9998996,0.9999386,0.999912,0.9999269
FDH6pp,0.96923614,0.6703076,0.87340957,0.9761229,0.971847
FDH6r,0.99960774,0.99937433,0.9996948,0.99981004,0.99976736
FDH7,0.9996953,0.9994313,0.9991467,0.99945194,0.9995906
FDMO,0.008089092,0.045646302,0.018950474,0.006614722,0.0070251143
FDMO1,0.007461657,0.050414294,0.027372312,0.006484158,0.00808633
FDMO2,0.005088894,0.031643663,0.01304748,0.0044573275,0.004446336
FDMO2_1,0.0040055877,0.02339975,0.010258852,0.003491727,0.0034975917
FDMO3,0.009648408,0.06696402,0.035878766,0.008275698,0.010205383
FDMO3_1,0.0040055937,0.02339973,0.010258852,0.00349173,0.0034975952
FDMO4,0.005088892,0.031643692,0.01304748,0.0044573233,0.0044463403
FDMO4_1,0.0073616924,0.047171716,0.01835552,0.0057517327,0.006269974
FDMO5,0.005088894,0.031643692,0.013047487,0.0044573275,0.004446336
FDMO5_1,0.008202153,0.051769163,0.02373381,0.0067254286,0.007841871
FDMO6,0.010705397,0.068484105,0.0310172,0.008717423,0.010105954
FDMO6_1,0.006227587,0.033834603,0.014766971,0.005174931,0.0055077304
FDMO7,0.0011933402,0.006087898,0.003083229,0.0014951689,0.0011108123
FDMO_1,0.0040055937,0.02339975,0.010258847,0.003491727,0.0034975952
FDMOtau,0.010360512,0.06802571,0.026886512,0.0072508818,0.0095327
FDPte,0.006859199,0.0063730297,0.0014949355,0.0006845604,0.0018491669
FE2DMT1,0.9997657,0.99936265,0.99954957,0.9994893,0.9994867
FE2GTPabc,0.99945515,0.9991672,0.99933225,0.9994111,0.99938834
FE2Gabcpp,0.9995534,0.99926025,0.99947995,0.99943346,0.9995196
FE2t,0.42911467,0.9732093,0.6926871,0.9983255,0.61254954
FE2t2pp,0.9998307,0.9998116,0.9997104,0.99968207,0.9998567
FE2t3pp,0.9998307,0.9998116,0.9997104,0.99968207,0.9998567
FE3DCIT2abcpp,0.9991135,0.99968994,0.9997472,0.9995346,0.9997062
FE3DCITCH,0.9554465,0.9928669,0.99560994,0.97783,0.99880135
FE3DCITR,0.8039072,0.9006732,0.94562894,0.7832149,0.9872228
FE3DCITR2,1.03807715e-05,0.00010364902,4.3796597e-05,6.817459e-05,3.921762e-05
FE3DCITR3,0.00016352706,0.00077255885,0.000991943,0.0026389018,0.00062892726
FE3DCITR4,0.6910647,0.9333106,0.3650621,0.8960513,0.7920471
FE3DCITR5,0.9943909,0.990339,0.9945687,0.986591,0.9958418
FE3DCITabc,0.9953708,0.99806935,0.9977709,0.9967399,0.9985446
FE3DCITexs,0.016473413,0.5058052,0.00039420286,0.24256164,0.0053672655
FE3DHBZS3R,0.9917908,0.98221725,0.98904026,0.9784072,0.9920859
FE3Gabcpp,0.9986745,0.99830806,0.9979231,0.9986745,0.99867463
FE3HOXR1,0.99150664,0.9717058,0.98587996,0.93426347,0.96865284
FE3HOXR2,0.00013843732,0.0005588476,0.00070785376,0.001959482,0.00044962286
FE3HOXR3,8.914262e-05,0.00034582507,0.00047802838,0.001111584,0.00030218414
FE3HOXUtex,0.99837947,0.99892277,0.9977591,0.9983974,0.99857605
FE3HOXUtpp,0.99837947,0.99892277,0.9977591,0.9983974,0.99857605
FE3HOXabcpp,0.9989722,0.99965703,0.99969625,0.99945325,0.9996654
FE3HOXexs,0.031951312,0.02368112,0.0004289242,0.050848972,0.0636725
FE3HOXtonex,0.99837947,0.99892277,0.9977591,0.9983974,0.99857605
FE3PYOVD2tonex,0.99837947,0.99892277,0.9977591,0.9983974,0.99857605
FE3PYOVDDR,0.00077786803,0.000106231855,3.0800787e-05,9.6480726e-05,0.00026411016
FE3PYOVDDR2,0.000528496,0.0015587067,0.00027328514,9.039057e-05,0.00045639704
FE3PYOVDL,0.031951312,0.02368112,0.0004289242,0.050848972,0.0636725
FE3PYOVDL2,0.031951312,0.02368112,0.0004289242,0.050848972,0.0636725
FE3PYOVDtonex,0.99837947,0.99892277,0.9977591,0.9983974,0.99857605
FE3R2e,3.0738345e-05,0.000302987,0.00013331522,6.834722e-05,8.8293906e-05
FE3R2e_1,3.0738374e-05,0.000302987,0.00013331522,6.834716e-05,8.8293906e-05
FE3Ri,0.99986017,0.99877745,0.99836785,0.99916446,0.9993405
FE3t,0.99964905,0.9997758,0.99911696,0.99995077,0.99991274
FECHEabcpp,0.9989722,0.99965703,0.99969625,0.99945325,0.9996654
FECOSTAT_SC,7.308661e-05,0.00013222569,0.00015703491,0.000120882956,3.212039e-05
FECOSTESTH_SC,0.0004060796,0.0012401951,0.0007509814,0.0010946149,0.00030222043
FECOSTESTH_SCe,0.0001376528,0.00028772233,0.0003976979,0.00046909004,0.00032671724
FECOSTt,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
FECPP3O,0.6719771,0.16271694,0.3391003,0.31406647,0.945939
FECRMR1,0.99150664,0.9717058,0.98587996,0.93426347,0.96865284
FECRMR2,0.00013843732,0.0005588479,0.00070785376,0.001959481,0.00044962266
FECRMR3,8.9142704e-05,0.00034582507,0.00047802838,0.001111584,0.00030218414
FECRMUtex,0.99837947,0.99892277,0.9977591,0.9983974,0.99857605
FECRMUtpp,0.99837947,0.99892277,0.9977591,0.9983974,0.99857605
FECRMabc,0.9989722,0.99965703,0.99969625,0.99945325,0.9996654
FECRMabcpp,0.9989722,0.99965703,0.99969625,0.99945325,0.9996654
FECRMexs,0.031951312,0.02368112,0.0004289242,0.050848972,0.0636725
FECRMtonex,0.99837947,0.99892277,0.9977591,0.9983974,0.99857605
FEDCabc,0.9101782,0.96918833,0.91196877,0.93293864,0.978974
FEDHBZS3R1,0.99150664,0.9717058,0.98587996,0.93426347,0.96865284
FEDHBZS3R2,0.00013843732,0.0005588476,0.00070785347,0.001959482,0.00044962266
FEDHBZS3R3,8.9142704e-05,0.0003458257,0.00047802838,0.001111584,0.00030218414
FEENTERES,0.99820733,0.9987129,0.9990067,0.99778783,0.99768627
FEENTERR2,0.00021481993,0.0007075493,0.0011171509,0.0026156763,0.00062879664
FEENTERR3,0.00018952125,0.00062013976,0.000923856,0.0018983553,0.00048697484
FEENTERR4,0.99754924,0.99282455,0.99647313,0.99128515,0.9967834
FEENTERexs,0.8107269,0.974718,0.003694085,0.97665966,0.6693129
FEENTERtpp,0.9994205,0.9995012,0.9989827,0.9990553,0.99935967
FEOXAMR1,0.99150664,0.9717058,0.98587996,0.93426347,0.96865284
FEOXAMR2,0.00013843732,0.0005588476,0.00070785376,0.001959481,0.00044962286
FEOXAMR3,8.914262e-05,0.00034582507,0.00047802838,0.0011115845,0.00030218414
FEOXAMUtex,0.99837947,0.99892277,0.9977591,0.9983974,0.99857605
FEOXAMUtpp,0.99837947,0.99892277,0.9977591,0.9983974,0.99857605
FEOXAMabcpp,0.9989722,0.99965703,0.99969625,0.99945325,0.9996654
FEOXAMexs,0.031951312,0.02368112,0.0004289242,0.050848972,0.0636725
FEOXAMtonex,0.99837947,0.99892277,0.9977591,0.9983974,0.99857605
FERCYT,0.0003817229,0.0028797141,2.8607366e-05,0.0016830628,0.00015424273
FEROXBFER1,0.99150664,0.9717058,0.98587996,0.93426347,0.96865284
FEROXBFER2,0.00013843719,0.0005588479,0.00070785376,0.001959482,0.00044962286
FEROXBFER3,8.914262e-05,0.00034582507,0.0004780286,0.001111584,0.00030218414
FEROXBFEabcpp,0.9989722,0.99965703,0.99969625,0.99945325,0.9996654
FEROXBFEtex,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
FEROXBtex,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
FEROXBtpp,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
FEROXEFER1,0.99150664,0.9717058,0.98587996,0.93426347,0.96865284
FEROXEFER2,0.00013843732,0.0005588479,0.00070785376,0.001959481,0.00044962266
FEROXEFER3,8.9142704e-05,0.0003458257,0.0004780286,0.001111584,0.00030218414
FEROXEFEabcpp,0.9989722,0.99965703,0.99969625,0.99945325,0.9996654
FEROXEFEtex,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
FEROXEtex,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
FEROXEtpp,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
FEROXGFER1,0.99150664,0.9717058,0.98587996,0.93426347,0.96865284
FEROXGFER2,0.00013843732,0.0005588479,0.00070785376,0.001959482,0.00044962286
FEROXGFER3,8.9142704e-05,0.0003458254,0.00047802838,0.0011115834,0.00030218414
FEROXGFEabcpp,0.9989722,0.99965703,0.99969625,0.99945325,0.9996654
FEROXGFEtonex,0.99837947,0.99892277,0.9977591,0.9983974,0.99857605
FEROXGtex,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
FEROXGtpp,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
FEROc,0.99977046,0.99944216,0.9994375,0.9995732,0.9994838
FEROt,0.00039809637,0.0019329432,0.0025753041,0.0012306507,0.021537328
FERRICHabc,0.9989722,0.99965703,0.99969625,0.99945325,0.9996654
FERULCOAS,0.9997919,0.9995016,0.9998233,0.9993679,0.99981767
FERXAabc,0.9989722,0.99965703,0.99969625,0.99945325,0.9996654
FERtex,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
FERtpp,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
FESD1s,0.027697384,0.4982033,0.17007184,0.06437262,0.12925048
FESD2s,0.00035346788,0.0023000403,0.0012143471,0.00084106845,0.00072416395
FESR,0.015885595,0.041671805,0.0008832096,0.2684699,0.023280602
FETRANS,0.0001467311,0.0008724856,5.1056948e-05,0.0011026447,0.00020568355
FEex,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
FEpp,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
FFSD1r,0.86793554,0.564522,0.9192054,0.5533527,0.42685205
FF_11,0.99822193,0.9976367,0.99854183,0.99627954,0.99673563
FGLU,0.9961863,0.9971571,0.9926479,0.99741036,0.9961737
FGLU_1,0.9079324,0.9877863,0.9641276,0.98087573,0.95794934
FHL,0.9997912,0.99933213,0.9996082,0.9997991,0.99971753
FISC,0.99967766,0.99915946,0.99919957,0.9993907,0.9991691
FK,0.99877554,0.99863225,0.99862194,0.9982457,0.99916434
FKYNH,0.9716849,0.9793316,0.96339345,0.9543521,0.9535504
FLDR2,0.9998259,0.9995123,0.9996518,0.9995066,0.9997465
FLNDPR2r,0.99987006,0.999801,0.99983287,0.9994856,0.9998406
FLVR,0.9995509,0.99888974,0.9990972,0.99895394,0.999343
FLVR_1,0.9995509,0.99888974,0.9990972,0.9989538,0.999343
FLVRx,0.99954873,0.99843925,0.9994893,0.99736434,0.9990219
FMETDF,0.99960357,0.9991899,0.9990528,0.99826497,0.9994854
FMETDF_1,0.99960357,0.9991899,0.9990528,0.99826497,0.9994854
FMETTRS,0.11684897,0.080526404,0.029077614,0.07754463,0.31985033
FMETTRS_1,0.059372194,0.012181239,0.004060687,0.33306202,0.29207444
FMFD_b,0.019004084,0.022451788,0.050887592,0.03624752,0.077598736
FMFTSPFT_b,4.193937e-05,0.00015433438,0.0002166467,0.0008510505,0.00016644396
FMNAT_1,0.9999745,0.9998716,0.9999285,0.9997894,0.9999498
FMNRx,0.999728,0.9990206,0.9996494,0.99869305,0.999329
FMNRx2,0.9996706,0.99918157,0.9993716,0.9993351,0.9995376
FMNRy,0.999665,0.999129,0.9993044,0.9993069,0.9994885
FMNRy_1,0.9996706,0.99918157,0.9993716,0.9993351,0.9995376
FMNt,0.10309173,0.08778761,0.011590483,0.04947162,0.00022068566
FMNtex,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
FNA5MOXAMte,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
FNOR_1,0.9996798,0.9992218,0.99931896,0.9993112,0.999574
FOAMtrpp,0.0003012935,0.0010162059,0.0065860613,0.0007424675,0.001557878
FOLABCCte,0.9990527,0.9996743,0.99971575,0.99948645,0.9996815
FOLD3_1,0.13432515,0.08273663,0.16161808,0.18761972,0.07522069
FOLOAT1tc,0.0040440364,0.0024612234,0.0044001737,0.0007093526,0.016277079
FOLOAT2tc,0.0006467138,0.00018530771,0.0002684777,0.00052907335,0.00029449517
FOLOATPtc,2.3567312e-05,5.2227406e-05,6.273281e-05,6.67066e-05,5.0886094e-05
FOLR2_1,0.9996569,0.99907863,0.99928683,0.99920636,0.9995573
FOLt,0.9968695,0.99631894,0.9976036,0.9944641,0.99383646
FOLt2,0.00027951857,0.0001487928,0.00031891797,0.00032460014,0.00032413905
FOLt2_1,0.04109491,0.08467214,0.08496864,0.041060902,0.042147566
FORA,0.9998192,0.9995328,0.9995833,0.9997857,0.99960965
FORAMD,0.999711,0.9996145,0.9991217,0.9993987,0.9995395
FORCT,3.629477e-05,1.6837854e-05,3.2409407e-05,0.000109737084,1.50122005e-05
FORGLUIH,0.17551237,0.6702427,0.50774884,0.15942915,0.33283746
FORGLUIH2,0.9984634,0.9982338,0.9980813,0.99889827,0.9980946
FORGLUt,0.8962222,0.89243436,0.91320163,0.94837475,0.9290998
FORMANT,0.9716849,0.9793316,0.96339345,0.9543521,0.9535504
FORMCOAL,0.99991596,0.99977714,0.9999095,0.99978215,0.99991333
FORt,0.9764495,0.97508293,0.9980386,0.99684924,0.9040216
FORt2,0.99985015,0.9995072,0.99959236,0.99968386,0.99956304
FORt2pp,0.99984825,0.99979824,0.99962056,0.99969614,0.999818
FORt3,0.99985015,0.9995072,0.99959236,0.99968386,0.99956304
FORtppi,0.9764495,0.97508293,0.9980386,0.99684924,0.9040216
FPGS,0.99977845,0.9998037,0.99975544,0.99976,0.99989486
FPGS2,0.9990959,0.9993303,0.99871397,0.9991937,0.9995264
FPGS3,0.9990959,0.9993303,0.99871397,0.9991937,0.9995264
FPGS4,0.9993369,0.9995028,0.9990754,0.9994024,0.9996644
FPGS4_1,0.9995165,0.999724,0.9995844,0.99960405,0.99973243
FPGS5,0.9990959,0.9993303,0.99871397,0.9991937,0.9995264
FPGS6,0.9990959,0.9993303,0.99871397,0.9991937,0.9995264
