,0,0.1,0.1.1,0.1.1.1,0
MCBTFabcpp,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
MCBTFtex,0.99896705,0.9988912,0.99426466,0.9973207,0.9990602
MCBTFtonex,0.99896705,0.9988912,0.99426466,0.9973207,0.9990602
MCBTFtpp,0.99896705,0.9988912,0.99426466,0.9973207,0.9990602
MCBTS,0.8234516,0.9850574,0.96114147,0.87930757,0.84047955
MCBTS2,0.94677573,0.99583215,0.9894393,0.9753244,0.9599151
MCBTS3,0.986826,0.99869555,0.99868304,0.9973435,0.9947173
MCCC,0.99055463,0.9980116,0.9932539,0.99603915,0.9897233
MCD,0.99995935,0.99996173,0.9998204,0.9998852,0.99995315
MCDC,0.99988127,0.99985003,0.9997317,0.99965703,0.9998746
MCLACCYSR,0.9281819,0.9588692,0.97907865,0.92741686,0.94046223
MCLORi,0.99682295,0.9992322,0.99837804,0.9984841,0.9986304
MCMAT2,0.0036151817,0.0016348663,0.0007370077,0.0004135472,0.0006725636
MCMAT3,0.0036151854,0.0016348658,0.0007370077,0.0004135472,0.00067256397
MCMAT4,0.0036151854,0.0016348663,0.0007370074,0.0004135472,0.0006725636
MCMAT5,0.0036151817,0.0016348663,0.0007370077,0.0004135472,0.0006725636
MCMAT6,0.0036151817,0.0016348672,0.0007370074,0.0004135472,0.0006725636
MCMAT7,0.0036151838,0.0016348658,0.0007370074,0.00041354765,0.0006725636
MCMAT8,0.0036151854,0.0016348658,0.0007370077,0.0004135472,0.00067256397
MCMMT,0.020618254,0.031245857,0.0004992173,0.003094731,0.0052528083
MCPST,0.061285112,0.017881276,0.011962761,0.006263836,0.0153269945
MCPST_c,8.978005e-05,0.008058846,0.0008617727,0.001990667,0.011041758
MCR,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
MCSNtex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MCSNtpp,0.9992836,0.9993056,0.9965249,0.9983204,0.9994118
MCTP1Aex,9.427993e-05,0.0035138635,3.591784e-05,4.8740607e-05,9.465919e-05
MCTP1Bex,0.03742495,0.0073764594,0.00802544,0.0005146266,0.0037990764
MCTP2Aex,9.427993e-05,0.0035138635,3.591784e-05,4.8740607e-05,9.465919e-05
MDDCP1ex,0.43104792,0.04332667,0.033115365,0.0019851443,0.20925693
MDDCP2ex,0.43104792,0.04332667,0.033115365,0.0019851443,0.20925696
MDDCP3ex,0.43104792,0.04332667,0.03311535,0.0019851443,0.209257
MDDCP4ex,0.43104792,0.043326657,0.033115353,0.0019851443,0.20925696
MDDCP5ex,0.43104792,0.04332667,0.03311535,0.0019851443,0.209257
MDFDH,0.99682295,0.9992322,0.99837804,0.9984841,0.9986304
MDH3_1,1.2713629e-05,0.00020402895,0.00017549054,2.1141615e-05,4.263954e-05
MDH4,0.0035419432,0.9422014,0.08255873,0.08286055,0.0004297448
MDHi2,0.999303,0.9998287,0.9995987,0.99969363,0.9997831
MDHy,0.9993293,0.9996947,0.99970406,0.9997632,0.9994623
MDNTHAep,0.99896705,0.9988912,0.99426466,0.9973207,0.9990602
MDZGLCtev,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MDZtd,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MDZtu,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
MECDPDH,0.99979407,0.99978775,0.9990565,0.99972695,0.9995679
MECDPDH3_syn,0.047808774,0.07691175,0.0041098883,0.005417881,0.03372116
MECDPDH4,0.9531558,0.9934309,0.8553315,0.8634328,0.8778548
MECDPDH_syn,0.99803156,0.9991474,0.9990482,0.9991891,0.9970528
MECDPDHf,0.04521457,0.06487572,0.0036115786,0.0048991437,0.03102919
MEGLYXYLAMH,0.025955217,0.0058413697,0.0016195179,0.00017193085,0.02218595
MEGLYXYLt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MEHLER,0.99947375,0.9996125,0.9967822,0.99937254,0.9998179
MEHLER_1,0.99947375,0.9996125,0.9967822,0.99937254,0.9998179
MELATN23DOX,0.92307514,0.6928461,0.9381672,0.7365506,0.95724523
MELATNOX,0.9995185,0.9996044,0.99952304,0.999708,0.99977
MELATNte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MELIB_Et,0.68711984,0.9930086,0.9985985,0.9999547,0.44940537
MELIBabc,0.9996809,0.9998105,0.99893636,0.99976414,0.9998275
MELTGH,0.080217876,0.22616845,0.001839194,0.01957201,0.03310937
MEOHt2,0.9968694,0.9977411,0.9916148,0.98245484,0.9917747
MEPCT_1,0.77868396,0.747744,0.8915116,0.45696142,0.8439867
MEPIVESSte,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
MEPIVESSte_cho,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
MEPIt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MEPNabcpp,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
MEPNtex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MERACMPtep,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
MERACMPthc,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
MERCPLACCYSt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MERGTROLR,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
METARGLEUr,0.39160857,0.8226188,0.22459382,0.52374506,0.72043854
METARGLEUt,0.99847394,0.9995864,0.99781334,0.99668866,0.99785465
METASNTYRr,0.46212786,0.5922625,0.09791088,0.3603611,0.47886577
METASNTYRt,0.99847394,0.9995864,0.99781334,0.99668866,0.99785465
METATB0tc,0.001850425,0.0034307125,0.0027451431,0.0013625141,0.005313326
METB0AT3tc,0.0018504234,0.0034307106,0.0027451431,0.0013625141,0.005313326
METB1,0.62310916,0.16891077,0.1005038,0.03490028,0.28932828
METB2,0.85331434,0.5407404,0.72880065,0.016119752,0.72850126
METDECARc,0.9988846,0.9991304,0.99594986,0.9971763,0.9934016
METDabc,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
METDabcpp,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
METDtex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
METGL,0.9909991,0.9979603,0.9869299,0.9896506,0.99346244
METGLCUR,0.041535117,0.09361618,0.00079064164,0.0052168234,0.008947011
METGLCURt2pp,0.99896705,0.9988912,0.99426466,0.9973207,0.9990602
METGLCURtex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
METGLNTYRr,0.94556516,0.9893329,0.88971496,0.98230875,0.9474806
METGLNTYRt,0.99847394,0.9995864,0.99781334,0.99668866,0.99785465
METGLYARGr,0.9472386,0.9843566,0.8081656,0.95160496,0.9317838
METGLYARGt,0.99847394,0.9995864,0.99781334,0.99668866,0.99785465
METHISLYSr,0.6353996,0.8635079,0.27126998,0.71713716,0.81684655
METHISLYSt,0.99847394,0.9995864,0.99781334,0.99668866,0.99785465
METHSUCC,0.9995084,0.99976975,0.9984127,0.99934036,0.99840325
METHSUCCOAc,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
METHSUCCte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
METLEUex,0.00025585783,0.00044219947,0.0007737786,0.0012989313,0.00080000056
METMETILEr,0.9939599,0.99699557,0.98609316,0.9972742,0.99318004
METMETILEt,0.99847394,0.9995864,0.99781334,0.99668866,0.99785465
METNA,0.99983907,0.99987733,0.9998512,0.99983764,0.9998417
METOX,0.99989116,0.99988973,0.9995192,0.9995734,0.99975234
METOX1s,0.99989927,0.99986243,0.99940073,0.9997875,0.9996536
METPHEARGr,0.4084915,0.784633,0.21493912,0.4761318,0.70198673
METPHEARGt,0.99847394,0.9995864,0.99781334,0.99668866,0.99785465
METR,0.0014899323,0.006544992,0.0011316992,0.0004002,0.0004371329
METSOX1abc,0.9996939,0.99981755,0.9989214,0.999749,0.9998247
METSOX2abc,0.9997348,0.99982566,0.99899846,0.9997737,0.9998512
METSR_R2,0.99990475,0.9998659,0.99942434,0.99979335,0.9996513
METSR_S2,0.9999045,0.9998677,0.9994184,0.99979204,0.99964356
METTRANSc,0.99689925,0.9794636,0.9987832,0.99605834,0.99611264
METTRPPHEr,0.2668459,0.51946604,0.061975982,0.1727433,0.4073748
METTRPPHEt,0.99847394,0.9995864,0.99781334,0.99668866,0.99785465
METTRS,0.99908686,0.99957997,0.99966204,0.99808097,0.9961204
METTRS_1,0.9998307,0.99985397,0.9996748,0.99981195,0.9995901
METt2r,0.99994147,0.99994135,0.9998903,0.99992085,0.99992514
METt3,0.99994147,0.99994135,0.9998903,0.99992085,0.99992514
METt3pp,0.9999392,0.99989736,0.9997954,0.99992776,0.9999223
METt4,0.21554549,0.1582348,0.10206367,0.48820785,0.13376153
METte,0.99847394,0.9995864,0.99781334,0.99668866,0.99785465
METtec,0.70724976,0.6855159,0.79227054,0.8903005,0.9452956
METyLATthc,0.9920656,0.99812466,0.9907418,0.98822755,0.9906942
MEVK1,0.9989832,0.9996106,0.99810696,0.9994049,0.9991273
MEVK1_1,0.90244347,0.9901452,0.98245215,0.9690571,0.8207663
MEVK2,0.04149381,0.061336778,0.00371178,0.0029734827,0.042757764
MEVK3,0.53823364,0.71895224,0.3044836,0.72386676,0.7666918
MEVK4,0.95618814,0.9675481,0.8799545,0.8381648,0.70794594
MEV_Rt,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MFAPS_SC,0.8664249,0.3312583,0.16039276,0.03025696,0.38920715
MFUMt8,0.9996846,0.99648106,0.9989083,0.99508613,0.9867269
MG1A,0.012149682,0.02042601,0.00035868824,0.0022709914,0.0036179072
MG1B,0.012149682,0.02042601,0.00035868824,0.0022709914,0.0036179072
MG1_c,0.89656603,0.9715146,0.50607795,0.95787483,0.91727257
MG2A,0.012149688,0.02042601,0.00035868824,0.0022709914,0.0036179072
MG2B,0.012149682,0.02042601,0.00035868824,0.0022709914,0.0036179072
MG2_c,0.89656603,0.9715146,0.50607795,0.95787483,0.91727257
MG2abc,0.9996631,0.9998111,0.9988863,0.99975723,0.99981683
MG2t3_2pp,0.9992347,0.999275,0.9966102,0.99852103,0.999342
MG3A,0.012149682,0.02042601,0.00035868824,0.0022709914,0.0036179072
MG3B,0.012149682,0.02042601,0.00035868824,0.0022709914,0.0036179072
MG3_c,0.89656603,0.9715147,0.50607795,0.95787483,0.91727257
MGCH,0.99816823,0.9975285,0.9889796,0.99829656,0.99066556
MGDG160,0.70313865,0.5772234,0.2810138,0.16851868,0.33191627
MGDG161,0.7238571,0.634322,0.2739552,0.18624353,0.31455228
MGDG180,0.6828436,0.5967386,0.32383686,0.17112555,0.34607816
MGDG181,0.70018834,0.5752788,0.29967764,0.19348341,0.3835931
MGDG181_9,0.6287212,0.47624132,0.23385732,0.110314,0.23980516
MGDG182_9_12,0.62872124,0.47624132,0.23385727,0.11031404,0.23980519
MGDG183_6_9_12,0.62872124,0.47624132,0.23385727,0.11031404,0.23980519
MGDG183_9_12_15,0.6287212,0.47624126,0.23385735,0.110314086,0.23980533
MGDG184_6_9_12_15,0.62872136,0.47624138,0.23385732,0.11031402,0.23980516
MGDGE160,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MGDGE161,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MGDGE180,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MGDGE181,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MGDGE181_9,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MGDGE182_9_12,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MGDGE183_6_9_12,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MGDGE183_9_12_15,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MGDGE184_6_9_12_15,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MGDGGH_EPA_EPA_c,0.0553841,0.12269867,0.0011382625,0.010878428,0.020505816
MGDGGH_EPA_HDE_c,0.055384126,0.1226987,0.0011382629,0.010878428,0.020505816
MGDGGH_MYRS_PALM_c,0.055384126,0.1226987,0.0011382629,0.010878428,0.020505816
MGDGGH_OLE_HDE_c,0.0553841,0.12269867,0.0011382625,0.010878428,0.020505816
MGDGGH_PALM_PALM_c,0.08028352,0.18111579,0.0014275727,0.016661149,0.03350083
MGDGS_EPA_EPA_c,0.6287212,0.4762412,0.23385727,0.110313974,0.23980519
MGDGS_EPA_HDE_c,0.6287212,0.47624144,0.23385732,0.11031404,0.23980524
MGDGS_MYRS_PALM_c,0.6287212,0.47624144,0.23385732,0.110314064,0.23980524
MGDGS_OLE_HDE_c,0.6287213,0.4762412,0.23385735,0.110314064,0.23980536
MGLYCL_LM,0.0013292821,0.0054144002,0.00076567935,0.0006657848,0.004116285
MGSA2,0.9994752,0.9987871,0.9995585,0.99931204,0.98876894
MGT161,0.103470825,6.4281405e-05,0.043048598,9.888145e-06,0.00010065956
MGT180,0.0124320965,0.0006866254,8.040979e-05,0.00016202094,0.00048176153
MGT181,0.00089668087,0.03415595,0.02654387,0.0003844011,0.00049312273
MGT181_9,0.5890879,0.58728707,0.4582937,0.5863776,0.80066854
MGT182_9_12,0.5890879,0.58728707,0.4582937,0.5863776,0.80066854
MGT183_6_9_12,0.5890879,0.58728707,0.4582937,0.5863776,0.80066854
MGT183_9_12_15,0.5890879,0.58728707,0.4582937,0.5863776,0.80066854
MGT184_6_9_12_15,0.5890879,0.58728707,0.4582937,0.5863776,0.80066854
MGt2pp,0.9992347,0.999275,0.9966102,0.99852103,0.999342
MHGLZABCt,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
MHGLZtev,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MHGS,0.99467707,0.9997713,0.9986393,0.9967841,0.9969433
MHISOR,0.99383175,0.99813193,0.9497127,0.9183973,0.99147874
MHISTAte,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MHPGLUT,0.001198129,0.0008138252,0.0022493824,0.0048350873,0.0016941354
MHPGLUT2,0.8664249,0.3312582,0.16039266,0.030256953,0.38920715
MHUD1,0.99267673,0.9984102,0.97705704,0.98101693,0.9935041
MI123456PP,0.9990964,0.9994802,0.99616337,0.9988482,0.99493694
MI13456PK,0.9989832,0.9996106,0.99810696,0.9994049,0.9991273
MI1345PP,0.9990964,0.9994802,0.99616337,0.9988482,0.99493694
MI134P4P,0.9990964,0.9994802,0.99616337,0.9988482,0.99493694
MI134PK,0.9989832,0.9996106,0.99810696,0.9994049,0.9991273
MI134PP,0.9990964,0.9994802,0.99616337,0.9988482,0.99493694
MI13PP,0.99927145,0.99961036,0.997635,0.9991379,0.9966613
MI1456PK,0.9989832,0.9996106,0.99810696,0.9994049,0.9991273
MI145PK,0.9989832,0.9996106,0.99810696,0.9994049,0.9991273
MI145PP,0.9990964,0.9994802,0.99616337,0.9988482,0.99493694
MI14P4P,0.99927145,0.99961036,0.997635,0.9991379,0.9966613
MI14PP,0.9990964,0.9994802,0.99616337,0.9988482,0.99493694
MI1PP_1,0.999729,0.999843,0.99930334,0.9997948,0.999736
MI1PS2,0.015447234,0.038240876,0.019014567,0.16853419,0.014754364
MI1PSB,0.8998626,0.99723923,0.832464,0.98909354,0.9640035
MI1Pt,0.99877053,0.99968004,0.99861145,0.9975318,0.99864906
MI3456PK,0.9989832,0.9996106,0.99810696,0.9994049,0.9991273
MI34PP,0.9990964,0.9994802,0.99616337,0.9988482,0.99493694
MI3PP,0.9996014,0.9998135,0.9987047,0.99964535,0.99817693
MI3PP_1,0.99971133,0.9998173,0.99914706,0.99976796,0.9997192
MI3PP_2,0.99971133,0.9998173,0.99914706,0.99976796,0.9997192
MI3PS,0.015447234,0.038240876,0.019014567,0.16853419,0.014754364
MI3PSA,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MI3PSB,0.0036246325,0.000814957,0.018018715,6.711464e-05,0.002041312
MI4PK,0.9989832,0.9996106,0.99810696,0.9994049,0.9991273
MI4PP,0.9996014,0.9998135,0.9987047,0.99964535,0.99817693
MI4PP_1,0.99971133,0.9998173,0.99914706,0.99976796,0.9997192
MI4PP_2,0.99971133,0.9998173,0.99914706,0.99976796,0.9997192
MIHKPP,0.99955124,0.9997142,0.99815625,0.99956065,0.9994276
MIP2C124PLC_SC,0.6289587,0.7756464,0.08709082,0.18825665,0.5364825
MIP2C126PLC_SC,0.6289589,0.7756464,0.0870908,0.18825676,0.53648245
MIP2C224PLC_SC,0.62895876,0.7756464,0.087090835,0.18825674,0.5364825
MIP2C226PLC_SC,0.6289587,0.7756464,0.08709082,0.18825665,0.5364825
MIP2C324PLC_SC,0.62895876,0.7756464,0.087090835,0.18825674,0.5364825
MIP2C326PLC_SC,0.6289589,0.7756464,0.0870908,0.18825676,0.53648245
MIP2CS124_SC,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
MIP2CS126_SC,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
MIP2CS224_SC,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
MIP2CS226_SC,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
MIP2CS324_SC,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
MIP2CS326_SC,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
MIPC124PLC_SC,0.6289589,0.7756464,0.0870908,0.18825676,0.53648245
MIPC126PLC_SC,0.6289587,0.7756464,0.08709078,0.18825665,0.5364825
MIPC224PLC_SC,0.62895876,0.7756464,0.087090835,0.18825674,0.5364825
MIPC226PLC_SC,0.6289587,0.7756464,0.08709082,0.18825665,0.5364825
MIPC324PLC_SC,0.6289589,0.7756464,0.0870908,0.18825676,0.53648245
MIPC326PLC_SC,0.6289587,0.7756464,0.08709082,0.18825665,0.5364825
MIPCS124_SC,0.0026935132,0.0043600155,0.0016053055,0.0013109072,0.0060562245
MIPCS126_SC,0.002693516,0.0043600136,0.0016053055,0.0013109072,0.0060562245
MIPCS224_SC,0.0026935132,0.0043600155,0.0016053055,0.0013109072,0.0060562273
MIPCS226_SC,0.0026935132,0.0043600136,0.0016053055,0.001310906,0.0060562217
MIPCS324_SC,0.0026935132,0.0043600155,0.0016053055,0.0013109072,0.0060562245
MIPCS326_SC,0.0026935132,0.0043600155,0.0016053055,0.0013109072,0.0060562245
MITKP,0.9990964,0.9994802,0.99616337,0.9988482,0.99493694
MK10t,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MK11t,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MK7t,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MK8t,0.06609681,0.2584382,0.046799753,0.88091445,0.7366272
MK9t,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MLDCP1Bpp,0.7398931,0.77161556,0.9217663,0.874126,0.9291598
MLDCP2App,0.61776483,0.6187362,0.6513393,0.33560178,0.85341537
MLDCP3App,0.37097728,0.3716985,0.23868418,0.1315513,0.7069542
MLDEP1pp,0.9847549,0.95939946,0.96644366,0.86191213,0.99671835
MLTAS,0.6911277,0.93763924,0.8524593,0.0034123522,0.9736891
MLTG1e,0.99122274,0.99284524,0.9992605,0.98949885,0.9990526
MLTG6,0.99990916,0.9999268,0.9997942,0.9999362,0.999821
MLTG7,0.99990916,0.9999268,0.9997942,0.9999362,0.999821
MLTHFte,0.9996604,0.9998036,0.9991844,0.9988844,0.99926037
MLTHFte1,0.9998486,0.9998336,0.99913317,0.9998109,0.99987125
MLTHFte2,0.00020499791,5.1360103e-06,7.272932e-05,1.9410332e-05,8.581649e-05
MLTHFte3,0.0014902785,0.020425677,0.0070737917,0.00024836857,0.001883418
MM1,0.024433618,0.06265952,0.00073611276,0.0049422346,0.008638132
MM1_c,0.024433635,0.06265953,0.0007361131,0.0049422346,0.008638132
MM2,0.024433613,0.062659495,0.00073611276,0.0049422346,0.008638132
MM2_c,0.024433635,0.06265953,0.0007361131,0.0049422346,0.008638132
MM3,0.024433624,0.06265948,0.00073611276,0.0049422346,0.008638136
MM3OR1,0.97828215,0.98937714,0.9938036,0.98990214,0.98720586
MMAMT,5.49436e-06,0.00024420046,1.8057657e-05,1.8148276e-05,2.7148177e-05
MMAt,0.99847394,0.9995864,0.99781334,0.99668866,0.99785465
MMAt2e,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MMAte,0.99847394,0.9995864,0.99781334,0.99668866,0.99785465
MMETt2,0.99903023,0.99971896,0.99863786,0.9982332,0.998645
MMHL,0.99816823,0.9975285,0.9889796,0.99829656,0.99066556
MMHTASE,0.99816823,0.9975285,0.9889796,0.99829656,0.99066556
MMPL8,0.00012590566,0.0011166508,0.0005852136,0.00083334144,0.0019541301
MMS,0.9998952,0.99991703,0.9998715,0.9999155,0.9999112
MMSAD1,0.9970452,0.9987337,0.99878246,0.99805117,0.9968459
MMSAD3,0.9995122,0.99984324,0.9996928,0.999463,0.9997416
MMSDHir,0.9970452,0.9987337,0.99878246,0.99805117,0.9968459
MMTSAO,0.9970452,0.9987337,0.99878246,0.99805117,0.9968459
MN2tipp,0.99941325,0.9992034,0.9996357,0.99945873,0.9993882
MNCYT,0.0005570663,6.376508e-05,0.0050145886,4.9075712e-05,2.5033536e-05
MNDNS1,0.9996549,0.9997391,0.99960893,0.99977213,0.9996712
MNDNS2,0.99957234,0.9998055,0.9995511,0.9997578,0.99980277
MNL1P_Et,0.00015897572,0.00023469415,0.0017199633,0.00067147653,0.00040934165
MNLDH2,0.99871755,0.99966776,0.9990646,0.999313,0.9992711
MNLDHr,0.99798065,0.99956936,0.99893457,0.999094,0.9991328
MNabc_rev,0.99971944,0.9998229,0.99896765,0.9997671,0.99982893
MNt2,0.9991937,0.9997354,0.9988213,0.9985448,0.9987031
MOADC,0.9991923,0.99941134,0.99758506,0.99840075,0.9965305
MOADSUx_1,0.001917541,0.005049128,0.003746999,0.00076068984,0.0018515341
MOAE1,0.00017176862,0.00034905667,0.00017061702,5.5810415e-05,0.0001932878
MOAT2N,0.6847688,0.8088175,0.28870976,0.2916287,0.75840324
MOAT2_kt,0.6847688,0.8088175,0.28870976,0.2916287,0.75840324
MOAT3Cmin,0.80333847,0.8755247,0.4591115,0.47823668,0.85635895
MOATN,0.6847688,0.80881757,0.28870973,0.2916287,0.7584032
MOAT_1,0.0017447344,0.0029746564,0.0006134611,0.00056510116,0.0039454293
MOAT_HP,0.68476874,0.80881757,0.2887097,0.2916285,0.75840324
MOAT_kt,0.6847688,0.80881757,0.28870973,0.2916287,0.7584032
MOBA,0.99032277,0.9956327,0.99781656,0.99842465,0.9970829
MOBDabc_rev,0.99971634,0.9998227,0.9989868,0.9997712,0.999835
MOCDS,0.99680835,0.9984206,0.99399006,0.9956345,0.99761766
MOEA1,0.018871143,0.6941773,0.084255,0.04977151,0.0385256
MOEB1,0.99871683,0.999225,0.9977102,0.9957902,0.9922578
MOGAT,0.00012590566,0.0011166508,0.0005852136,0.00083334144,0.0019541301
MOGAT_cho,0.00012590566,0.0011166508,0.0005852136,0.00083334144,0.0019541301
MOGDS,0.9970585,0.9984144,0.9952554,0.9984701,0.9971806
MOPSabc,0.9996165,0.9997837,0.9987551,0.99970275,0.99979216
MOSDC,0.9991923,0.99941134,0.99758506,0.99840075,0.9965305
MOTH,0.28225118,0.56707907,0.004665639,0.08517065,0.08188938
MOTH1,0.28330645,0.6005355,0.00557696,0.0656867,0.10968025
MOTH2,0.10772644,0.14180093,0.001946895,0.020544069,0.029357838
MOTH3,0.2521858,0.40660787,0.0074260673,0.051707145,0.051420406
MOTH4,0.2822512,0.5670791,0.004665641,0.08517067,0.0818894
MOTS,0.0013351159,0.002925232,0.000103296574,0.008738588,0.011731972
MOTS1,0.012396879,0.01289651,0.033518538,0.32132196,0.036274366
MOTS2,0.017899968,0.030300312,0.0060254033,0.10565503,0.1632649
MOTS3,0.013266432,0.21070187,0.00030983207,0.005789003,0.2354516
MOTS4,0.0013351159,0.002925232,0.000103296574,0.008738588,0.011731972
MOX,0.99917597,0.9957474,0.9985386,0.99825495,0.9990633
MPAKI,0.0016096997,0.00042693532,0.163986,0.00016572372,0.00062154804
MPBQ,0.8664249,0.33125848,0.16039272,0.030256966,0.38920727
MPML,0.99768376,0.9991666,0.9961689,0.99865806,0.99785113
MPOMC1,0.9995185,0.9996044,0.99952304,0.999708,0.99977
MPOMC1_1,0.9995185,0.9996044,0.99952304,0.999708,0.99977
MPOMC2,0.9994211,0.9996197,0.999432,0.9997093,0.9994591
MPOMMM,0.9995185,0.9996044,0.99952304,0.999708,0.99977
MPOMMM2,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
MPOMOR,0.9995185,0.9996044,0.99952304,0.999708,0.99977
MPOMOR2,0.9972307,0.9991211,0.99900657,0.99916697,0.9970783
MPOMOR2_1,0.9994211,0.9996197,0.999432,0.9997093,0.9994591
MPOMOR_1,0.9995185,0.9996044,0.99952304,0.999708,0.99977
MPOMT,0.91067916,0.011087333,0.0062805326,0.0028051522,0.024766712
MPOMT_1,0.91067916,0.011087327,0.0062805326,0.0028051522,0.024766712
MPPST,0.061285112,0.017881276,0.011962761,0.006263836,0.0153269945
MPTG2ex,3.2800683e-05,4.1034553e-05,7.130557e-05,2.683369e-05,4.0823896e-05
MPTGex,0.00011330977,0.00020929177,0.0002590009,4.0546794e-05,0.000111846166
MQNS,0.8664249,0.3312585,0.16039269,0.030256994,0.3892074
MSALEST,0.7147556,0.8551193,0.12815961,0.26084596,0.60255057
MSBENZMT,0.8664249,0.33125833,0.16039273,0.030256988,0.38920736
MSHAMID,0.012149671,0.020425992,0.00035868824,0.0022709894,0.0036179072
MSHOXH,0.99131703,0.9981352,0.9856371,0.995708,0.9945675
MSHS,0.5749552,0.9948679,0.9924776,0.9017457,0.9744285
MSO3abc,0.9997379,0.9998258,0.9990252,0.9997769,0.9998447
MSULR,0.9996588,0.9997342,0.999603,0.9997842,0.99966383
MTAD,0.9988426,0.9996106,0.9984882,0.9988134,0.99878126
MTCMMT,0.5890878,0.58728707,0.4582937,0.5863776,0.8006684
MTDACP,0.99660826,0.9979862,0.9924958,0.99556184,0.9828661
MTHBMT_c,0.9106792,0.011087327,0.0062805326,0.0028051548,0.024766704
MTHF3ES_c,0.9993285,0.9997018,0.99929583,0.99964046,0.99915457
MTHFC_1,0.9997937,0.9997726,0.99888045,0.9997491,0.9976927
MTHFD2,0.9996032,0.9998282,0.9993414,0.9995022,0.99959093
MTHFD2i,0.9295245,0.9585019,0.9253503,0.58473253,0.87674356
MTHFD_1,0.99966383,0.9997104,0.99955946,0.99967086,0.9992772
MTHFR,0.99950707,0.9995882,0.9979672,0.9976787,0.99955827
MTHFR2_1,0.9995962,0.999848,0.9994357,0.9995852,0.99970967
MTHFR3_1,0.9996731,0.9997328,0.9995983,0.9997085,0.9995092
MTHFR5,0.87748307,0.9240524,0.9738219,0.90587676,0.84655756
MTHFtURAMT,0.3698752,0.38990885,0.038035814,0.11104183,0.80907035
MTHGXLt,6.8140405e-05,0.00016778483,0.00024723736,0.0011457987,0.0014837055
MTI,0.35256124,0.96542567,0.5287108,0.9706032,0.9392266
MTOBR_c,0.9975885,0.999464,0.9986884,0.9989241,0.9989906
MTOLDOX,0.9980513,0.99933666,0.9990319,0.99887425,0.99957377
MTRK,0.9993801,0.9997008,0.99860877,0.99964404,0.9994161
MTRPOX,0.88343996,0.8829068,0.14882988,0.16081236,0.68615204
MTSOXINACT,0.99091256,0.99900645,0.99737996,0.988008,0.994925
MTSOXINtex,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MTSOXINtpp,0.5890878,0.5872871,0.4582938,0.5863776,0.8006684
MTSPC,0.99934465,0.9995505,0.99668497,0.9990854,0.99895525
MTSPCMMT,0.00047149113,0.00044105464,0.00058366475,3.531514e-05,0.0036001275
